rank,s=0.5,s=0.6,s=0.7,s=0.8,s=0.9,s=1.0,s=1.1,s=1.2,s=1.3,s=1.4,s=1.5
787,0.0005767891334165937,0.0004856596485063143,0.000396287961445784,0.00031169886699605135,0.00023521350991807295,0.00016974857749992405,0.00011704483625008076,7.722618951931994e-05,4.893645965000806e-05,2.993171100165794e-05,1.776819284424807e-05
788,0.0005764230342788422,0.0004852897629844125,0.00039593586194459186,0.00031138238126733776,0.0002349448479924077,0.0001695331605234013,0.00011688145915948435,7.710860111436099e-05,4.8855742284466775e-05,2.9878546335327734e-05,1.773438087495674e-05
789,0.0005760576313677767,0.0004849206277375076,0.00039558452123051647,0.00031106661765087465,0.00023467683307565126,0.00016931828959751614,0.00011671851688528238,7.699134054423754e-05,4.8775260171939636e-05,2.982554334560161e-05,1.7700676007221836e-05
790,0.0005756929224794503,0.0004845522402957144,0.00039523393670974177,0.0003107515735869527,0.0002344094627925572,0.0001691039626486585,0.0001165560077213413,7.687440648117928e-05,4.869501232991091e-05,2.9772701336832484e-05,1.766707776669304e-05
791,0.0005753289054196713,0.0004841845982003913,0.0003948841058005871,0.00031043724652816084,0.00023414273477959083,0.00016889017761370447,0.00011639392997037054,7.675779760446507e-05,4.8614997781204955e-05,2.9720019617241886e-05,1.7633585681717773e-05
792,0.0005749655780039471,0.00048381769900407553,0.000394535025933435,0.0003101236339393121,0.00023387664668485692,0.00016867693243994978,0.00011623228194386542,7.664151260037671e-05,4.8535215553950464e-05,2.9667497498893585e-05,1.760019928332244e-05
793,0.00057460293805743,0.0004834515402704175,0.00039418669455065943,0.00030981073329736954,0.00023361119616802765,0.0001684642250850444,0.00011607106196205066,7.652555016215302e-05,4.845566468154512e-05,2.961513429766745e-05,1.756691810519387e-05
794,0.0005742409834148623,0.00048308611957411724,0.00039383910910655506,0.00030949854209137256,0.0002333463809002711,0.00016825205351692722,0.00011591026835382437,7.640990898994429e-05,4.83763442026203e-05,2.9562929333233455e-05,1.7533741683660905e-05
795,0.0005738797119205218,0.00048272143450085964,0.000393492267067267,0.0003091870578223644,0.00023308219856418068,0.00016804041571376126,0.00011574989945670238,7.629458779076711e-05,4.829725316100628e-05,2.9510881929026018e-05,1.7500669557676103e-05
796,0.0005735191214281677,0.00048235748264725164,0.00039314616591072025,0.00030887627800331923,0.00023281864685370467,0.00016782930966386961,0.00011558995361676296,7.617958527845941e-05,4.821839060569761e-05,2.945899141221839e-05,1.746770126879763e-05
797,0.0005731592098009877,0.0004819942616207588,0.0003928008031265507,0.00030856620015907066,0.00023255572347407626,0.00016761873336567154,0.0001154304291885922,7.606490017363611e-05,4.813975559081876e-05,2.9407257113697393e-05,1.7434836361171277e-05
798,0.0005727999749115439,0.0004816317690396428,0.0003924561762160358,0.00030825682182624033,0.0002322934261417443,0.0001674086848276193,0.00011527132453522947,7.595053120364486e-05,4.806134717559004e-05,2.9355678368038246e-05,1.740207438151265e-05
799,0.0005724414146417213,0.00048127000253289913,0.0003921122826920265,0.00030794814055316703,0.00023203175258430488,0.00016719916206813545,0.00011511263802811357,7.583647710252225e-05,4.798316442429389e-05,2.930425451347967e-05,1.736941487908945e-05
800,0.0005720835268826736,0.00048090895974019557,0.0003917691200788785,0.00030764015389983626,0.00023177070054043242,0.00016699016311555028,0.00011495436804702913,7.572273661095037e-05,4.7905206406241216e-05,2.9252984891899187e-05,1.7336857405703973e-05
801,0.000571726309534773,0.00048054863831181076,0.0003914266859123858,0.0003073328594378108,0.0002315102677598125,0.0001667816860080402,0.00011479651298005354,7.560930847621364e-05,4.782747219573824e-05,2.9201868848788547e-05,1.7304401515675684e-05
802,0.0005713697605075566,0.0004801890359085734,0.00039108497773971275,0.0003070262547501609,0.00023125045200307398,0.00016657372879356634,0.0001146390712235041,7.549619145215599e-05,4.774996087205345e-05,2.9150905733229425e-05,1.7272046765823964e-05
803,0.0005710138777196769,0.00047983015020180167,0.00039074399311932764,0.0003067203374313961,0.00023099125104172294,0.00016636628952981347,0.00011448204118188586,7.538338429913848e-05,4.767267151938483e-05,2.910009489786928e-05,1.7239792715451016e-05
804,0.000570658659098849,0.0004794719788732434,0.00039040372962093707,0.0003064151050873963,0.00023073266265807578,0.0001661593662841296,0.00011432542126783954,7.527088578399703e-05,4.759560322682741e-05,2.9049435698897428e-05,1.7207638926324845e-05
805,0.0005703041025818011,0.00047911451961501616,0.00039006418482541975,0.0003061105553353443,0.00023047468464519358,0.00016595295713346612,0.00011416920990209008,7.515869468000067e-05,4.751875508834103e-05,2.8998927496021262e-05,1.7175584962662457e-05
806,0.0005699502061142239,0.0004787577701295484,0.0003897253563247619,0.00030580668580365843,0.00023021731480681693,0.0001657470601643179,0.00011401340551339539,7.504680976681006e-05,4.744212620271832e-05,2.8948569652442714e-05,1.714363039111312e-05
807,0.0005695969676507205,0.00047840172812952037,0.00038938724172199197,0.0003055034941319259,0.0002299605509573009,0.00016554167347266447,0.00011385800653849573,7.493522983043624e-05,4.7365715673553e-05,2.8898361534834842e-05,1.711177478074182e-05
808,0.0005692443851547564,0.00047804639133780616,0.00038904983863111684,0.00030520097797083603,0.00022970439092155078,0.00016533679516391117,0.00011370301142206317,7.482395366319984e-05,4.728952260920837e-05,2.8848302513318678e-05,1.7080017703012798e-05
809,0.0005688924565986107,0.000477691757487415,0.0003887131446770579,0.0003048991349821146,0.00022944883253495812,0.00016513242335283092,0.00011354841861665176,7.471298006369048e-05,4.721354612278611e-05,2.8798391961440204e-05,1.704835873177326e-05
810,0.0005685411799633274,0.0004773378243214344,0.0003883771574955875,0.0003045979628384584,0.00022919387364333724,0.00016492855616350645,0.00011339422658264776,7.460230783672656e-05,4.713778533209523e-05,2.87486292561475e-05,1.7016797443237194e-05
811,0.0005681905532386657,0.00047698458959297266,0.0003880418747332664,0.0003042974592234706,0.00022893951210286247,0.00016472519172927276,0.00011324043378822044,7.449193579331526e-05,4.706223935962134e-05,2.8699013777768146e-05,1.6985333415969334e-05
812,0.0005678405744230525,0.0004766320510651022,0.0003877072940473811,0.00030399762183159557,0.00022868574578000536,0.00016452232819266037,0.00011308703870927324,7.438186275061306e-05,4.6986907332496124e-05,2.8649544909986697e-05,1.6953966230869226e-05
813,0.0005674912415235345,0.00047628020651080275,0.0003873734131058818,0.0003036984483680555,0.0002284325725514727,0.00016431996370533852,0.00011293403982939518,7.427208753188625e-05,4.691178838246705e-05,2.860022203982244e-05,1.6922695471155446e-05
814,0.0005671425525557299,0.00047592905371290624,0.00038704022958732095,0.00030339993654878675,0.00022817999030414496,0.00016411809642805924,0.00011278143563981283,7.416260896647197e-05,4.6836881645867366e-05,2.8551044557607243e-05,1.689152072234994e-05
815,0.0005667945055437813,0.00047557859046404023,0.00038670774118079195,0.0003031020841003763,0.00022792799693501517,0.0001639167245306015,0.00011262922463934236,7.405342588973951e-05,4.676218626358623e-05,2.8502011856963635e-05,1.686044157226248e-05
816,0.0005664470985203095,0.0004752288145665731,0.00038637594558586867,0.0003028048887599996,0.00022767659035112804,0.00016371584619171594,0.00011247740533434225,7.394453714305183e-05,4.668770138103913e-05,2.845312333478302e-05,1.6829457610975247e-05
817,0.0005661003295263652,0.0004748797238325596,0.0003860448405125448,0.00030250834827535826,0.00022742576846951972,0.00016351545959907002,0.00011232597623866608,7.383594157372745e-05,4.6613426148138555e-05,2.8404378391204083e-05,1.6798568430827538e-05
818,0.000565754196611384,0.00047453131608368515,0.0003857144236811742,0.0003022124604046179,0.00022717552921715817,0.00016331556294919342,0.00011217493587361596,7.372763803500259e-05,4.6539359719264856e-05,2.835577642959136e-05,1.676777362640061e-05
819,0.0005654086978331394,0.00047418358915121315,0.0003853846928224115,0.0003019172229163472,0.00022692587053088314,0.00016311615444742394,0.00011202428276789601,7.361962538599353e-05,4.6465501253237325e-05,2.8307316856513966e-05,1.6737072794502593e-05
820,0.0005650638312576979,0.0004738365408759305,0.0003850556456771528,0.000301622633589457,0.00022667679035734788,0.00016291723230785391,0.00011187401545756639,7.351190249165946e-05,4.6391849913285506e-05,2.8258999081724506e-05,1.6706465534153597e-05
821,0.0005647195949593727,0.00047349016910809414,0.00038472727999647714,0.0003013286902131395,0.00022642828665296025,0.00016271879475327676,0.0001117241324859976,7.340446822276535e-05,4.631840486702077e-05,2.8210822518138143e-05,1.6675951446570874e-05
822,0.0005643759870206792,0.0004731444717073784,0.00038439959354158844,0.0003010353905868085,0.00022618035738382444,0.0001625208400151341,0.00011157463240382515,7.329732145584531e-05,4.624516528640798e-05,2.8162786581811796e-05,1.6645530135154133e-05
823,0.0005640330055322893,0.0004727994465428222,0.00038407258408375744,0.00030074273252003985,0.00022593300052568344,0.00016232336633346318,0.00011142551376890447,7.319046107316615e-05,4.6172130347737565e-05,2.8114890691923596e-05,1.6615201205470948e-05
824,0.0005636906485929878,0.00047245509149277656,0.00038374624940426424,0.000300450713832512,0.0002256862140638617,0.00016212637195684492,0.00011127677514626629,7.308388596269109e-05,4.6099299231597664e-05,2.8067134270752358e-05,1.658496426524231e-05
825,0.0005633489143096278,0.00047211140444485304,0.00038342058729434167,0.0003001593323539472,0.00022543999599320804,0.0001619298551423518,0.00011112841510807229,7.297759501804398e-05,4.6026671122846474e-05,2.801951674365736e-05,1.6554818924328253e-05
826,0.0005630078007970863,0.00047176838329587194,0.00038309559555511793,0.00029986858592405326,0.00022519434431803934,0.00016173381415549663,0.00011098043223357108,7.287158713847366e-05,4.595424521058491e-05,2.797203753905815e-05,1.6524764794713636e-05
827,0.0005626673061782212,0.000471426025951811,0.00038277127199756115,0.0002995784723924658,0.0002249492570520845,0.00016153824727018165,0.00011083282510905435,7.276586122881852e-05,4.588202068812941e-05,2.7924696088414623e-05,1.6494801490494e-05
828,0.0005623274285838272,0.00047108433032775476,0.0003824476144424229,0.0002992889896186902,0.00022470473221842833,0.0001613431527686476,0.00011068559232781374,7.266041619947148e-05,4.5809996752984954e-05,2.7877491826207156e-05,1.6464928627861572e-05
829,0.0005619881661525934,0.00047074329434784376,0.00038212462072018306,0.0002990001354720448,0.0002244607678494568,0.00016114852894142366,0.00011053873249009763,7.255525096634506e-05,4.5738172606818265e-05,2.7830424189916953e-05,1.643514582509133e-05
830,0.0005616495170310599,0.00047040291594522426,0.0003818022886709946,0.00029871190783160406,0.00022421736198680172,0.00016095437408727737,0.00011039224420306837,7.245036445083697e-05,4.56665474554313e-05,2.778349262000653e-05,1.640545270252723e-05
831,0.000561311479373576,0.00047006319306199906,0.0003814806161446289,0.00029842430458614216,0.00022397451268128636,0.00016076068651316514,0.00011024612608075993,7.234575557979556e-05,4.559512050873481e-05,2.7736696559900342e-05,1.6375848882568505e-05
832,0.0005609740513422568,0.00046972412364917676,0.00038115960100042125,0.00029813732363407697,0.00022373221799287126,0.00016056746453418293,0.00011010037674403577,7.224142328548597e-05,4.5523890980722216e-05,2.769003545596557e-05,1.6346333989656094e-05
833,0.0005606372311069425,0.00046938570566662404,0.00038083924110721726,0.00029785096288341477,0.0002234904759906007,0.00016037470647351767,0.00010995499482054694,7.213736650555617e-05,4.545285808944362e-05,2.7643508757493032e-05,1.6316907650259142e-05
834,0.000560301016845156,0.00046904793708301546,0.00038051953434331857,0.0002975652202516946,0.00022324928475254895,0.00016018241066239833,0.00010980997894469072,7.203358418300353e-05,4.538202105698004e-05,2.759711591667828e-05,1.6287569492861653e-05
835,0.0005599654067420615,0.00046871081587578566,0.00038020047859643063,0.00029728009366593403,0.00022300864236576758,0.00015999057544004817,0.0001096653277575693,7.19300752661414e-05,4.5311379109417816e-05,2.7550856388602796e-05,1.6258319147949224e-05
836,0.0005596303989904236,0.0004683743400310811,0.00037988207176360884,0.0002969955810625739,0.00022276854692623272,0.0001597991991536366,0.00010952103990694896,7.182683870856604e-05,4.524093147682323e-05,2.750472963121538e-05,1.622915624799584e-05
837,0.000559295991790566,0.0004680385075437119,0.00037956431175120643,0.00029671168038742545,0.00022252899653879275,0.00015960828015823206,0.00010937711404721939,7.172387346912398e-05,4.517067739321732e-05,2.7458735105313633e-05,1.6200080427450873e-05
838,0.0005589621833503316,0.0004677033164171045,0.00037924719647482256,0.0002964283895956154,0.00022228998931711673,0.00015941781681675445,0.00010923354883935342,7.162117851187921e-05,4.510061609655084e-05,2.7412872274525624e-05,1.617109132272607e-05
839,0.0005586289718850416,0.00046736876466325417,0.00037893072385924997,0.0002961457066515334,0.00022205152338364233,0.00015922780749992878,0.00010909034295086705,7.151875280608097e-05,4.503074682867949e-05,2.7367140605291652e-05,1.614218857218272e-05
840,0.0005582963556174554,0.00046703485030267843,0.00037861489183842406,0.000295863629528779,0.0002218135968695252,0.00015903825058623838,0.00010894749505577964,7.14165953261317e-05,4.496106883533924e-05,2.7321539566846204e-05,1.6113371816118882e-05
841,0.0005579643327777311,0.0004667015713643701,0.0003782996983553716,0.0002955821562101089,0.0002215762079145879,0.000158849144461879,0.00010880500383457453,7.131470505155506e-05,4.489158136612187e-05,2.7276068631199988e-05,1.6084640696756727e-05
842,0.0005576329016033861,0.00046636892588575136,0.00037798514136215967,0.0002953012846873849,0.0002213393546672696,0.00015866048752071285,0.00010866286797415988,7.121308096696439e-05,4.482228367445076e-05,2.7230727273122152e-05,1.6055994858229978e-05
843,0.000557302060339257,0.000466036911912627,0.00037767121881984565,0.0002950210129615219,0.0002211030352845758,0.0001584722781642233,0.00010852108616782984,7.111172206203129e-05,4.475317501755678e-05,2.718551497012261e-05,1.6027433946571426e-05
844,0.0005569718072374614,0.0004657055274991397,0.00037735792869842707,0.00029474133904243654,0.00022086724793202872,0.00015828451480146946,0.00010837965711522583,7.10106273314545e-05,4.468425465645432e-05,2.714043120243451e-05,1.5998957609700573e-05
845,0.0005566421405573586,0.00046537477070772405,0.00037704526897679153,0.00029446226094899603,0.00022063199078361807,0.00015809719584904168,0.00010823857952229844,7.090979577492884e-05,4.461552185591768e-05,2.7095475452996835e-05,1.5970565497411354e-05
846,0.0005563130585655115,0.00046504463960906126,0.00037673323764266805,0.00029418377670896727,0.00022039726202175157,0.00015791031973101685,0.00010809785210126922,7.080922639711471e-05,4.454697588445745e-05,2.7050647207437142e-05,1.5942257261359938e-05
847,0.0005559845595356479,0.00046471513228203487,0.00037642183269257716,0.00029390588435896644,0.00022016305983720683,0.0001577238848789141,0.00010795747357059297,7.070891820760742e-05,4.4478616014297105e-05,2.7005945954054423e-05,1.591403255505268e-05
848,0.0005556566417486229,0.00046438624681368625,0.0003761110521317826,0.00029362858194440904,0.00021992938242908235,0.00015753788973165122,0.00010781744265492038,7.060887022090704e-05,4.44104415213499e-05,2.6961371183802094e-05,1.5885891033834066e-05
849,0.0005553293034923802,0.0004640579812991696,0.0003758008939742429,0.0002933518675194601,0.00021969622800475005,0.00015735233273550086,0.00010767775808506057,7.050908145638828e-05,4.434245168519573e-05,2.6916922390271105e-05,1.5857832354874855e-05
850,0.0005550025430619163,0.0004637303338417092,0.00037549135624256327,0.0002930757391469845,0.00021946359477980715,0.00015716721234404734,0.00010753841859794438,7.040955093827082e-05,4.4274645789058354e-05,2.687259906967323e-05,1.5829856177160253e-05
851,0.0005546763587592409,0.00046340330255255477,0.0003751824369679477,0.00029280019489849823,0.00021923148097802918,0.00015698252701814365,0.00010739942293658755,7.03102776955895e-05,4.4207023119782685e-05,2.682840072082438e-05,1.5801962161478176e-05
852,0.0005543507488933421,0.0004630768855509387,0.0003748741341901516,0.0002925252328541195,0.0002189998848313226,0.0001567982752258688,0.00010726076985005427,7.021126076216513e-05,4.4139582967812226e-05,2.6784326845128138e-05,1.577414997040764e-05
853,0.0005540257117801478,0.0004627510809640329,0.00037456644595743494,0.0002922508511025203,0.00021876880457967826,0.00015661445544248563,0.00010712245809342125,7.011249917657517e-05,4.407232462716677e-05,2.67403769465594e-05,1.5746419268307194e-05
854,0.0005537012457424904,0.0004624258869269059,0.000374259370326515,0.0002919770477408784,0.00021853823847112517,0.0001564310661503984,0.00010698448642774145,7.001399198212488e-05,4.400524739542018e-05,2.669655053164807e-05,1.5718769721303467e-05
855,0.0005533773491100695,0.0004621013015824802,0.00037395290536251997,0.00029170382087482946,0.00021830818476168394,0.00015624810583911137,0.00010684685362000878,6.991573822681854e-05,4.393835057367838e-05,2.6652847109462964e-05,1.5691200997279817e-05
856,0.0005530540202194165,0.0004617773230814907,0.00037364704913894314,0.00029143116861841977,0.0002180786417153216,0.00015606557300518718,0.0001067095584431225,6.981773696333079e-05,4.387163346655745e-05,2.660926619159578e-05,1.566371276586502e-05
857,0.000552731257413858,0.00046145394958244183,0.0003733417997375965,0.0002911590890940591,0.00021784960760390588,0.00015588346615220565,0.0001065725996758521,6.97199872489785e-05,4.3805095382161985e-05,2.6565807292145212e-05,1.5636304698422086e-05
858,0.0005524090590434811,0.00046113117925156686,0.00037303715524856536,0.00029088758043247377,0.00021762108070715996,0.00015570178379072287,0.00010643597610280249,6.96224881456925e-05,4.373873563206348e-05,2.6522469927701178e-05,1.5608976468037146e-05
859,0.0005520874234650971,0.0004608090102627857,0.0003727331137701634,0.0002906166407726602,0.00021739305931261797,0.00015552052443823075,0.00010629968651437934,6.952523871998967e-05,4.3672553531279e-05,2.6479253617329166e-05,1.5581727749508407e-05
860,0.0005517663490422067,0.00046048744079766403,0.00037242967340888705,0.00029034626826183893,0.00021716554171558023,0.00015533968661911654,0.00010616372970675462,6.942823804294527e-05,4.360654839824992e-05,2.6436157882554668e-05,1.5554558219335245e-05
861,0.000551445834144965,0.0004601664690453729,0.0003721268322793714,0.0002900764610554086,0.00021693852621906923,0.0001551592688646228,0.00010602810448183248,6.933148519016534e-05,4.3540719554820865e-05,2.6393182247347784e-05,1.5527467555707285e-05
862,0.0005511258771501466,0.00045984609320264723,0.0003718245885043456,0.0002898072173169004,0.00021671201113378558,0.00015497926971280767,0.00010589280964721533,6.923497924175938e-05,4.3475066326218755e-05,2.635032623810791e-05,1.550045543849367e-05
863,0.0005508064764411116,0.00045952631147374657,0.0003715229402145885,0.0002895385352179329,0.00021648599477806454,0.00015479968770850546,0.00010575784401617018,6.913871928231332e-05,4.3409588041032105e-05,2.6307589383648512e-05,1.5473521549232325e-05
864,0.0005504876304077703,0.00045920712207041394,0.0003712218855488855,0.00028927041293816733,0.00021626047547783253,0.0001546205214032873,0.00010562320640759524,6.904270440086243e-05,4.334428403119031e-05,2.6264971215182074e-05,1.5446665571119364e-05
865,0.00055016933744655,0.0004588885232118368,0.00037092142265398415,0.0002890028486652622,0.00021603545156656442,0.00015444176935542223,0.00010548889564598666,6.89469336908647e-05,4.3279153631943284e-05,2.6222471266305104e-05,1.541988718899852e-05
866,0.0005498515959603609,0.00045857051312460736,0.0003706215496845519,0.00028873584059483005,0.00021581092138524052,0.0001542634301298386,0.00010535491056140555,6.88514062501742e-05,4.321419618184105e-05,2.6180089072983296e-05,1.5393186089350723e-05
867,0.0005495344043585622,0.0004582530900426827,0.00037032226480313235,0.00028846938693039237,0.00021558688328230435,0.00015408550229808563,0.00010522124998944534,6.875612118101476e-05,4.3149411022713664e-05,2.6137824173536744e-05,1.536656196028368e-05
868,0.000549217761056929,0.00045793625220734674,0.00037002356618010327,0.00028820348588333655,0.00021536333561362044,0.00015390798443829518,0.00010508791277119916,6.866107758995382e-05,4.308479749965107e-05,2.6095676108625317e-05,1.5340014491521585e-05
869,0.0005489016644776187,0.00045761999786717044,0.00036972545199363344,0.00028793813567287214,0.00021514027674243244,0.0001537308751351441,0.00010495489775322767,6.856627458787637e-05,4.302035496098335e-05,2.6053644421234134e-05,1.5313543374394894e-05
870,0.0005485861130491385,0.0004573043252779741,0.0003694279204296414,0.0002876733345259879,0.00021491770503932178,0.00015355417297981634,0.000104822203787527,6.84717112899592e-05,4.2956082758260877e-05,2.601172865665911e-05,1.5287148301830178e-05
871,0.0005482711052063116,0.00045698923270278834,0.000369130969681753,0.0002874090806774086,0.00021469561888216594,0.00015337787656996582,0.0001046898297314968,6.837738681564526e-05,4.28919802462348e-05,2.5969928362492646e-05,1.5260828968340027e-05
872,0.0005479566393902461,0.0004566747184118168,0.0003688345979512601,0.0002871453723695525,0.00021447401665609792,0.00015320198450967916,0.00010455777444790877,6.828330028861824e-05,4.282804678283758e-05,2.5928243088609405e-05,1.5234585070013069e-05
873,0.0005476427140483009,0.00045636078068239747,0.0003685388034470793,0.00028688220785248953,0.00021425289675346533,0.00015302649540943898,0.00010442603680487528,6.818945083677727e-05,4.2764281729163625e-05,2.5886672387152225e-05,1.5208416304504039e-05
874,0.000547329327634055,0.0004560474177989659,0.0003682435843857109,0.00028661958538389853,0.00021403225757378968,0.0001528514078860872,0.00010429461567581808,6.809583759221196e-05,4.270068444945021e-05,2.5845215812518058e-05,1.518232237102391e-05
875,0.0005470164786072746,0.00045573462805301764,0.0003679489389911981,0.0002863575032290261,0.0002138120975237268,0.00015267672056278885,0.00010416350993943756,6.800245969117729e-05,4.263725431105835e-05,2.5803872921344105e-05,1.5156302970330144e-05
876,0.0005467041654338815,0.0004554224097430708,0.00036765486549508654,0.00028609595966064467,0.00021359241501702628,0.00015250243206899568,0.00010403271847968178,6.790931627406908e-05,4.2573990684453974e-05,2.5762643272493996e-05,1.5130357804716964e-05
877,0.0005463923865859217,0.00045511076117462983,0.0003673613621363844,0.0002858349529590116,0.00021337320847449238,0.00015232854104041077,0.00010390224018571616,6.78164064853994e-05,4.2510892943189115e-05,2.5721526427044077e-05,1.5104486578005721e-05
878,0.0005460811405415338,0.00045479968066014834,0.00036706842716152167,0.00028557448141182834,0.0002131544763239442,0.00015215504611895242,0.00010377207395189305,6.772372947377209e-05,4.244796046388335e-05,2.568052194826981e-05,1.5078688995535333e-05
879,0.0005457704257849178,0.00045448916651899307,0.0003667760588243114,0.00028531454331419935,0.00021293621700017688,0.00015198194595271924,0.0001036422186777217,6.763128439185869e-05,4.238519262620521e-05,2.5639629401632266e-05,1.5052964764152799e-05
880,0.0005454602408063045,0.0004541792170774077,0.00036648425538590967,0.0002850551369685921,0.0002127184289449227,0.0001518092391959548,0.00010351267326783834,6.753907039637431e-05,4.23225888128539e-05,2.5598848354764725e-05,1.5027313592203759e-05
881,0.0005451505841019237,0.0004538698306684766,0.00036619301511477636,0.0002847962606847969,0.00021250111060681237,0.00015163692450901274,0.00010338343663197656,6.744708664805385e-05,4.226014840954106e-05,2.5558178377459347e-05,1.500173518952316e-05
882,0.000544841454173975,0.00045356100563208974,0.00036590233628663676,0.0002845379127798869,0.00021228426044133685,0.00015146500055832226,0.00010325450768493772,6.735533231162819e-05,4.2197870804972614e-05,2.551761904165397e-05,1.4976229267425957e-05
883,0.0005445328495305959,0.0004532527403149068,0.0003656122171844423,0.0002842800915781784,0.0002120678769108091,0.00015129346601635362,0.00010312588534656181,6.726380655580078e-05,4.213575539083087e-05,2.5477169921418983e-05,1.4950795538697912e-05
884,0.0005442247686858328,0.00045294503307032204,0.0003653226560983324,0.00028402279541119203,0.0002118519584843266,0.000151122319561584,0.00010299756854169832,6.71725085532242e-05,4.207380156175662e-05,2.5436830592944316e-05,1.492543371758643e-05
885,0.0005439172101596102,0.00045263788225842933,0.00036503365132559644,0.0002837660226176131,0.00021163650363773334,0.00015095155987846355,0.00010286955620017737,6.7081437480477e-05,4.2012008715331466e-05,2.539660063452649e-05,1.490014351979148e-05
886,0.0005436101724777011,0.00045233128624598724,0.0003647452011706354,0.00028350977154325294,0.00021142151085358276,0.00015078118565738173,0.00010274184725678103,6.699059251804063e-05,4.1950376252060205e-05,2.5356479626555797e-05,1.4874924662456595e-05
887,0.000543303654171697,0.0004520252434063846,0.0003644573039449246,0.0002832540405410106,0.00021120697862110082,0.00015061119559463384,0.00010261444065121497,6.689997285027654e-05,4.18889035753534e-05,2.5316467151503552e-05,1.4849776864159907e-05
888,0.0005429976537789793,0.000451719752119606,0.000364169957966976,0.000282998827970834,0.00021099290543614882,0.00015044158839238765,0.00010248733532807997,6.680957766540357e-05,4.1827590091509975e-05,2.527656279390944e-05,1.4824699844905274e-05
889,0.0005426921698426889,0.000451414810772198,0.00036388316156230104,0.0002827441321996827,0.00021077928980118706,0.00015027236275865042,0.00010236053023684404,6.671940615547524e-05,4.176643520970007e-05,2.5236766140368944e-05,1.4799693326113455e-05
890,0.0005423872009116973,0.00045111041775723463,0.0003635969130633737,0.00028248995160148915,0.00021056613022523858,0.00015010351740723623,0.00010223402433181435,6.662945751635744e-05,4.1705438341947905e-05,2.5197076779520902e-05,1.4774757030613365e-05
891,0.0005420827455405783,0.00045080657147428434,0.0003633112108095939,0.0002822362845571217,0.0002103534252238528,0.00014993505105773315,0.00010210781657210976,6.653973094770623e-05,4.164459890311483e-05,2.515749430203509e-05,1.4749890682633375e-05
892,0.0005417788022895791,0.00045050327032937596,0.00036302605314725056,0.0002819831294543471,0.00021014117331906985,0.0001497669624354711,0.00010198190592163312,6.645022565294559e-05,4.158391631088242e-05,2.511801830059997e-05,1.472509400779269e-05
893,0.0005414753697245905,0.00045020051273496553,0.00036274143842948594,0.0002817304846877935,0.00020992937303938497,0.0001495992502714896,0.00010185629134904393,6.636094083924563e-05,4.152338998573581e-05,2.507864836991045e-05,1.470036673309279e-05
894,0.00054117244641712,0.0004498982971099036,0.0003624573650162591,0.00028147834865891336,0.0002097180229197131,0.00014943191330250583,0.0001017309718277314,6.627187571750073e-05,4.146301935094703e-05,2.503938410665578e-05,1.4675708586908922e-05
895,0.000540870030944263,0.000449596621879402,0.0003621738312743104,0.0002812267197759473,0.00020950712150135357,0.00014926495027088292,0.00010160594633578738,6.61830295023079e-05,4.140280383255853e-05,2.5000225109507526e-05,1.465111929898166e-05
896,0.0005405681218886746,0.0004492954854750009,0.00036189083557712574,0.0002809755964538873,0.00020929666733195544,0.00014909835992459847,0.00010148121385597953,6.60944014119454e-05,4.134274285936675e-05,2.496117097910763e-05,1.4626598600408528e-05
897,0.0005402667178385415,0.00044899488633453726,0.0003616083763049013,0.0002807249771144406,0.00020908665896548267,0.00014893214101721318,0.00010135677337572485,6.60059906683512e-05,4.1282835862905904e-05,2.4922221318056532e-05,1.4602146223635693e-05
898,0.0005399658173875547,0.00044869482290211155,0.0003613264518445086,0.0002804748601859942,0.00020887709496217959,0.0001487662923078399,0.00010123262388706325,6.591779649710198e-05,4.122308227743182e-05,2.4883375730901425e-05,1.4577761902449684e-05
899,0.000539665419134882,0.0004483952936280564,0.0003610450605894591,0.0002802252441035788,0.00020866797388853693,0.00014860081256111259,0.00010110876438663128,6.582981812739201e-05,4.116348153990584e-05,2.4844633824124524e-05,1.4553445371969215e-05
900,0.0005393655216851402,0.0004480962969689043,0.00036076420093987,0.00027997612730883343,0.00020845929431725745,0.0001484357005471558,0.00010098519387563611,6.574205479201223e-05,4.110403308997897e-05,2.48059952061315e-05,1.4529196368637032e-05
901,0.000539066123648368,0.0004477978313873564,0.0003604838713024294,0.00027972750824997034,0.00020825105482722252,0.00014827095504155408,0.00010086191135982968,6.565450572732954e-05,4.104473636997601e-05,2.4767459487239922e-05,1.450501463021185e-05
902,0.0005387672236399991,0.0004474998953522505,0.0003602040700903625,0.00027947938538173993,0.00020804325400345825,0.00014810657482532176,0.00010073891584948303,6.556717017326613e-05,4.098559082487984e-05,2.4729026279667837e-05,1.4480899895760306e-05
903,0.0005384688202808353,0.00044720248733853016,0.0003599247957233971,0.00027923175716539615,0.00020783589043710235,0.0001479425586848729,0.00010061620635936063,6.548004737327908e-05,4.092659590231585e-05,2.4690695197522395e-05,1.4456851905649021e-05
904,0.0005381709121970198,0.0004469056058272136,0.0003596460466277302,0.00027898462206866174,0.00020762896272537087,0.00014777890541199141,0.00010049378190869525,6.539313657433997e-05,4.0867751052536454e-05,2.4652465856788564e-05,1.4432870401536675e-05
